-851,2297,831,-6052,5283,-4205,
-742,2354,861,-7113,5480,-4088,
-840,2027,837,-7779,5235,-3206,
-976,2007,652,-8606,5256,-4451,
-1070,1717,441,-9537,5203,-5168,
-971,1333,663,-10703,5311,-4742,
-982,632,455,-11010,5576,-4850,
-1231,-98,477,-10538,5810,-5179,
-1605,-683,288,-9004,5535,-4718,
-1924,-732,569,-7267,4971,-5099,
-2245,-345,889,-6417,3946,-5092,
-2458,333,612,-6506,2669,-4772,
-2370,1041,817,-7581,1694,-6689,
-2071,1370,696,-9163,808,-6492,
-1822,1355,654,-11394,352,-4624,
-1755,642,476,-13302,274,-4682,
-2011,-658,386,-13544,-51,-5350,
-2286,-2259,408,-11633,-886,-5575,
-2423,-3357,440,-7674,-2207,-5166,
-2282,-3271,630,-3734,-3131,-6064,
-1933,-2214,783,-1392,-3582,-5900,
-1795,-811,1050,-1509,-3864,-4142,
-1976,259,1004,-2909,-4279,-4360,
-2203,704,787,-4705,-5307,-4885,
-2049,671,691,-6329,-6559,-5291,
-1641,240,618,-8314,-7249,-5371,
-1289,-780,124,-8705,-7547,-4841,
-1129,-1649,-52,-7911,-7483,-5462,
-1061,-2179,5,-6920,-7282,-5862,
-1141,-2457,-1,-5906,-7237,-5954,
-1397,-2566,47,-4755,-7650,-6612,
-1612,-2586,60,-3955,-8628,-6519,
-1686,-2736,29,-3092,-10164,-6960,
-1385,-3033,79,-1875,-11773,-7490,
-547,-3397,51,-141,-12941,-8068,
645,-3815,75,2446,-13240,-7824,
2034,-3862,-170,5142,-11554,-5933,
2786,-3340,290,6765,-8818,-3613,
2504,-2775,57,8174,-6126,-1880,
